sortPosition,sortYear,precision,source,db,bookId,title,authorsField,matchedOn,rootCategory,categoryPath
10988,1874,0,author-year,v2,6350,שדה מגרש,אברהם חיים בן מסעוד חי אדאדי,אברהם חיים בן מסעוד חי אדאדי,שו״ת,שו״ת / אחרונים
10989,1875,0,author-year,v1,4289,"דברי שאול - עדות ביוסף על משנה תורה, הלכות עדות",יוסף שאול נתנזון,יוסף שאול נתנזון,הלכה,הלכה / משנה תורה / מפרשים / דברי שאול - עדות ביוסף / ספר שופטים
10990,1875,0,author-year,v1,5263,שואל ומשיב מהדורא רביעאה,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
10991,1875,0,author-year,v1,5264,שואל ומשיב מהדורא קמא,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
10992,1875,0,author-year,v1,5265,שואל ומשיב מהדורא חמישאה,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
10993,1875,0,author-year,v1,5266,שואל ומשיב מהדורא תנינא,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
10994,1875,0,author-year,v1,5267,שואל ומשיב מהדורא תליתאה,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
10995,1875,0,author-year,v1,5268,שואל ומשיב מהדורא שתיתאה,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
10996,1875,0,author-year,v2,4421,"דברי שאול - עדות ביוסף על משנה תורה, הלכות עדות",יוסף שאול נתנזון,יוסף שאול נתנזון,הלכה,הלכה / משנה תורה / מפרשים / דברי שאול - עדות ביוסף / ספר שופטים
10997,1875,0,author-year,v2,5769,שואל ומשיב מהדורא שתיתאה,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
10998,1875,0,author-year,v2,5770,שואל ומשיב מהדורא תנינא,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
10999,1875,0,author-year,v2,5771,שואל ומשיב מהדורא קמא,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
11000,1875,0,author-year,v2,5772,שואל ומשיב מהדורא חמישאה,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
11001,1875,0,author-year,v2,5773,שואל ומשיב מהדורא רביעאה,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
11002,1875,0,author-year,v2,5774,שואל ומשיב מהדורא תליתאה,יוסף שאול נתנזון,יוסף שאול נתנזון,שו״ת,שו״ת / אחרונים / שואל ומשיב
11003,1875,0,author-year,v2,7083,זכותא דאברהם,אברהם לנדא מצ'כנוב,אברהם לנדא מצ'כנוב,הלכה,הלכה / משנה תורה / מפרשים
11004,1876,0,author-year,v2,6264,ויוסף אברהם,אברהם דיין,אברהם דיין,שו״ת,שו״ת / אחרונים
11005,1876,0,author-year,v2,7130,לבב דוד,דוד מועטי,דוד מועטי,הלכה,הלכה / משנה תורה / מפרשים
11006,1876,0,author-year,v2,7234,שלל דוד,דוד מועטי,דוד מועטי,הלכה,הלכה / משנה תורה / מפרשים
11007,1878,0,author-year,v1,414,בית יעקב על התורה,יעקב ליינר מאיזביץ,יעקב ליינר מאיזביץ,חסידות,חסידות / איזביצה
11008,1878,0,author-year,v2,412,בית יעקב על התורה,יעקב ליינר מאיזביץ,יעקב ליינר מאיזביץ,חסידות,חסידות / איזביצה
11009,1878,0,author-year,v2,5957,אמרי בינה אורח חיים,מאיר אוירבך,מאיר אוירבך,הלכה,הלכה / שולחן ערוך / מפרשים / אמרי בינה
11010,1878,0,author-year,v2,5958,אמרי בינה חושן משפט,מאיר אוירבך,מאיר אוירבך,הלכה,הלכה / שולחן ערוך / מפרשים / אמרי בינה
11011,1878,0,author-year,v2,5959,אמרי בינה יורה דעה,מאיר אוירבך,מאיר אוירבך,הלכה,הלכה / שולחן ערוך / מפרשים / אמרי בינה
11012,1878,0,author-year,v2,6211,אמרי בינה הוספות בסוף השות,מאיר אוירבך,מאיר אוירבך,שו״ת,שו״ת / אחרונים
11013,1878,0,author-year,v2,6749,תפארת יעקב על גיטין,יעקב גֶזונדהייט,יעקב גֶזונדהייט,תלמוד בבלי,תלמוד בבלי / אחרונים / תפארת יעקב
11014,1879,0,author-year,v1,5330,"מלבי""ם באור המילות על איוב","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / כתובים
11015,1879,0,author-year,v1,5331,"מלבי""ם באור המילות על תהילים","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / כתובים
11016,1879,0,author-year,v1,5332,"מלבי""ם באור המילות על משלי","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / כתובים
11017,1879,0,author-year,v1,5333,"מלבי""ם באור המילות על ישעיהו","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11018,1879,0,author-year,v1,5334,"מלבי""ם באור המילות על יחזקאל","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11019,1879,0,author-year,v1,5335,"מלבי""ם באור המילות על חגי","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11020,1879,0,author-year,v1,5336,"מלבי""ם באור המילות על נחום","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11021,1879,0,author-year,v1,5337,"מלבי""ם באור המילות על עמוס","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11022,1879,0,author-year,v1,5338,"מלבי""ם באור המילות על מלאכי","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11023,1879,0,author-year,v1,5339,"מלבי""ם באור המילות על חבקוק","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11024,1879,0,author-year,v1,5340,"מלבי""ם באור המילות על מיכה","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11025,1879,0,author-year,v1,5341,"מלבי""ם באור המילות על הושע","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11026,1879,0,author-year,v1,5342,"מלבי""ם באור המילות על ירמיהו","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11027,1879,0,author-year,v1,5343,"מלבי""ם באור המילות על צפניה","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11028,1879,0,author-year,v1,5344,"מלבי""ם באור המילות על יואל","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11029,1879,0,author-year,v1,5345,"מלבי""ם באור המילות על עובדיה","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / מלבי״ם באור המילות / נביאים
11030,1879,0,author-year,v1,5346,"אילת השחר (מלבי""ם)","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם
11031,1879,0,author-year,v1,5347,"מלבי""ם על רות","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11032,1879,0,author-year,v1,5348,"מלבי""ם על דברי הימים ב","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11033,1879,0,author-year,v1,5349,"מלבי""ם על משלי","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11034,1879,0,author-year,v1,5350,"מלבי""ם על איוב","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11035,1879,0,author-year,v1,5351,"מלבי""ם על דניאל","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11036,1879,0,author-year,v1,5352,"מלבי""ם על תהילים","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11037,1879,0,author-year,v1,5353,"מלבי""ם על נחמיה","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11038,1879,0,author-year,v1,5354,"מלבי""ם על דברי הימים א","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11039,1879,0,author-year,v1,5355,"מלבי""ם על אסתר","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11040,1879,0,author-year,v1,5356,"מלבי""ם על עזרא","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11041,1879,0,author-year,v1,5357,"מלבי""ם על שיר השירים","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / כתובים
11042,1879,0,author-year,v1,5358,"מלבי""ם על ויקרא","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / תורה
11043,1879,0,author-year,v1,5359,"מלבי""ם על בראשית","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / תורה
11044,1879,0,author-year,v1,5360,"מלבי""ם על במדבר","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / תורה
11045,1879,0,author-year,v1,5361,"מלבי""ם על דברים","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / תורה
11046,1879,0,author-year,v1,5362,"מלבי""ם על שמות","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / תורה
11047,1879,0,author-year,v1,5363,"מלבי""ם על יונה","מלבי""ם","מלבי""ם",תנ״ך,תנ״ך / אחרונים / מלבי״ם / נביאים
